,Wlth,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20
21,13918.841577183794,0.7272478826062033,1.2867062339217117,0.8400139332641707,0.8020540134642422,0.95712604052769,1.1919082740167621,1.3592065512256806,1.013251275326565,1.1375278347867974,0.7270481052600193,0.7007352024572813,1.1936432779589037,1.1625340133001765,1.3397969544124786,0.9386108799840411,1.0679548520640023,0.6158356537856581,1.381788627662359,1.1557104975958135,0.9385497449143598
22,13920.064566514888,0.9800453575594812,0.8152712108723238,1.2517866623468799,1.0189573586693543,1.2449888575406878,0.7819799641832544,0.8696613631984615,0.8435179360262314,0.8949254160222415,1.054411362713974,1.157904713879461,0.7796500391734936,1.274079742485605,0.72936749414569,1.0943453186785403,0.9249742221650944,1.0851267452980737,0.7290708564774109,0.9580643480543157,1.2026969590188017
23,13921.287555845984,0.8894722508255308,1.0798084908099737,0.8371261944044119,1.3158663690749188,1.2455367351351634,0.8585385567813685,0.8401459943988997,1.1261294877822987,1.0054091048266736,1.0020064413893237,0.9631331616578451,0.7188307079176641,0.707195999087112,1.2276843502614472,1.1452557894060904,1.1268261165186282,1.3488254688781744,1.2217773149342157,1.3437567183263253,1.2795529380165063
24,13922.510545177078,1.32828078781784,1.114716015978929,1.0243319794022492,0.8200843578909287,1.0405844425727007,0.7873548476797528,1.3376780608197336,1.1524560326209867,0.9768361520991531,1.136948261682916,1.3909590102170117,0.6876111632671114,1.036926948374492,0.9377029984459655,0.621445042865604,1.3107884261658256,0.9357155936865922,1.0339994636442613,1.1976579412355985,0.7389263526778003
25,13923.733534508172,1.3829763031877371,0.6846634198321997,0.9840823815866762,0.6108573552982879,0.6468972791511889,0.7072960840908802,1.3577227238764076,0.875051092722259,1.1489625852986487,1.3268189479948906,1.272833812896846,1.1052073524390826,0.9327630511742495,0.8817404051646119,0.9512417352923446,0.9212134452960583,1.1380769944939033,1.0548061787192027,1.3631411701606349,0.7163074854220481
26,13924.956523839266,1.3878359548968833,1.2448001664681487,1.0496933923105927,0.7619150706964036,1.065959134742017,0.8398398588223308,0.9250341551799924,0.6077427781317359,1.185211864148654,0.9088643702521226,1.3880732295901403,0.9660022721288494,0.6661449551376006,1.3827001621514041,1.159107441252063,1.3432554578887541,0.8242948732256408,1.3136617729777302,0.9367928643214676,0.6521892195780723
27,13926.17951317036,0.6675981052503139,0.9946374717886955,0.776020242798309,1.035440775037014,1.2328132182503901,1.290190401874495,0.7958017919566321,0.7437318084940496,1.1582459903857392,0.7928384316744466,0.7711841798269818,1.2335878371544728,0.6677912900885399,0.6382201623679782,1.0896247581016496,1.010911966655781,1.3799995855943548,1.1778796055836136,1.0112892094381771,0.9500588688001259
28,13927.402502501454,0.6069181175385139,0.6621738760429388,0.7741665920392632,0.9238637110058997,0.6387355960915961,0.6690880682146675,0.7213580318740819,0.8699773754203093,1.3394051537811964,0.8466538692964716,1.162724160095648,1.071297566286286,0.6541655568606422,0.9459734188767742,0.9661768847447445,1.0135364418575237,0.6980631999815103,1.1944373214515838,1.3851263325811938,1.0314005097144292
29,13928.625491832549,1.2919867571325536,1.115630943753226,1.0727392928881383,0.9467194485525685,0.8188567734606236,1.2870476220479357,0.8334793855134673,1.3604065625898587,0.6745252996189142,0.8788385054337383,1.2833483942189925,0.6493150529808047,1.2137102857813618,1.166547338482336,1.3288031017792934,0.6017122126069412,1.3306836072100228,1.2237221591707224,0.9967236359705363,1.140454182293782
30,13929.848481163643,1.2316291320465875,0.7904317936791184,0.6744080477127841,1.1204314849234482,1.3318098894685961,0.6858993135609491,1.0373788614779,1.398966774491529,1.116341615491428,1.042050016180112,0.660107268734949,1.3597680467319715,1.296612486401846,1.0954038055895756,0.6029806304577043,0.9100246188739949,0.943943478820964,0.8186071070072098,0.6509732095583373,1.3758434749822128
31,13931.071470494737,1.2646142388304709,1.2586099011559366,0.615451309084593,1.1778388867489102,1.061432690450531,1.3546181064152782,1.2533069933060488,0.9575219596641824,0.9193790201163758,0.6563116518987864,0.812307291506426,1.019520536811683,0.831572626278376,1.038441961664327,1.1605234679194978,1.066964625003993,0.7580023150863558,1.3120487779085126,0.9964156774897321,0.9846383894783466
32,13932.294459825831,1.1405746958057108,1.3430590964245983,1.0960049711846784,1.2958129926189113,0.6753878653241223,1.3409263512918692,1.2564911418182396,1.19973626425672,0.6999208865544657,0.7531651754398331,1.2110598392414555,0.7099786359707133,0.6835585754769559,1.2256406046240735,0.9851401287020648,1.240671675009496,1.203406139774717,1.3548041963233373,1.262953977815643,1.2002069085077225
33,13933.517449156925,0.9219648979243821,0.7272841432262127,1.1333000920380156,0.6948407913605376,1.386719769837164,1.101974361351905,1.230082746371653,1.3054765867157818,1.2804618095188491,0.6458620689829216,0.9947743812627486,0.8710294609468452,1.1504835567095295,1.1409557948107323,0.8658103371160357,0.6683689547864125,1.1918948113675232,1.0499306315928014,1.3441402457493932,0.8878236311288281
34,13934.74043848802,0.8318054857755564,1.0891524790969536,1.1883767873902247,1.1906479613553194,1.2050184760118172,1.2434431025838353,0.9343380101503262,0.6000241929734795,1.3722990009675047,0.688105188545046,1.3339094315957238,0.901483120340137,1.3007739536060101,1.0873087486944444,0.6732634005731477,0.9224581812027618,1.3075811820186276,0.719927811665908,1.3652318938058576,0.8327862065842903
35,13935.963427819113,0.8100655061386647,0.6346946589764686,0.918717260678124,1.1874548033280874,0.7128084564332795,1.3196476652331286,0.6617579645628217,1.1846827616355609,0.8553395857955077,0.7589383290886129,0.9943961782894987,0.934583866617087,0.9394403147199224,0.9814340818633501,0.9363078623286706,1.1561410059391983,1.1727145355903479,1.068439065642309,0.9975573553466276,1.2810286942867943
36,13937.186417150207,0.6498796764671284,0.8076980375454739,1.0988330246687579,1.34251560746416,0.935015901273027,1.347486970719449,1.1092501859117498,0.6821462060375947,1.271038655017556,1.344417248066183,1.0972322733754571,0.803234808030944,0.7418485017018652,0.6557550366855958,0.9576912488274691,0.8861293114219206,0.7486059649152996,1.377975661577531,0.6043110264607587,1.3935428812248196
37,13938.409406481302,1.3295311972601778,0.690711508493965,1.2936320199392153,1.165077815342333,0.756328157033901,0.6378618486295803,0.6905394482717824,0.680605665257717,1.056697944429865,0.9664709143156285,1.0613185354549328,1.2478240417786148,0.6373614059818424,0.8586165859380539,0.9157613712454205,0.6320669873013429,1.0722541605760223,0.7175552239102443,0.6742482155100514,1.2707472642295619
38,13939.632395812398,1.3585043230197256,0.7051726577153052,1.3775634978037825,1.3603703021313598,0.7866899111436736,1.2659681170597241,1.206958440832923,0.8470653176294073,1.34103225585765,0.9700222518070081,0.7550841803076065,0.6916253732889479,1.1841212222064956,1.371866417459326,0.9221759347660263,0.6621669788798958,1.0749316842532703,1.229139027465795,0.7171721252204557,1.3198655453177284
39,13940.855385143492,1.0776315392755471,1.1145379151649155,1.3887929257007126,0.9938883166127866,0.9171387402623676,1.0996677082011375,1.0244876011923134,1.3857363057923577,0.9061365744416616,1.0500592891720444,0.6681038799314996,0.9949787753459524,1.2583227833433015,1.2663492366817222,0.9683941473785453,1.0778528487051744,1.0994710139537656,0.7026127700704954,1.1303759483802687,1.2473546248373806
40,13942.078374474586,0.9048660359504389,0.6820056399516876,0.6777384081988429,1.2930189213084242,1.0506871801559146,0.8209345629844058,1.388560972953549,0.6178335116553908,1.033513392102964,1.017448339498364,0.9197587626882998,0.765884431207897,0.6148656537818207,0.9089508362255609,1.3034868116227192,1.0702630276208478,1.1163005532589743,0.8386260487794538,1.3676289749748525,1.1670731828682794
41,13943.30136380568,1.2322656590938594,0.6020799682771256,1.144703030713026,1.3171818931097352,1.2006941417820147,1.207818973529643,1.1768393415145193,1.3195052567509076,0.929166440321208,0.8626126165616951,0.8859494682541499,1.3617154158460114,0.9711919348858313,0.9118905721342275,1.2197710026216513,1.1726556083049307,1.1104822799664584,1.3233731111754596,1.0365868006478534,1.2850242055666619
42,13944.524353136774,1.0272159179645022,0.7154823509902255,0.9950855135668901,1.0064770239604188,0.7608551857547916,1.3041037751297688,0.7363563652369758,1.1720497651113904,1.3057146337680021,0.6533664153327186,1.1296257524245439,1.1470071552860084,1.210217826601816,0.703722354920969,1.0457089875255619,0.7372895182083417,0.9541873103378583,0.9646108489804206,0.6265888701209967,0.7347698784331442
43,13945.747342467868,1.2046940225346185,0.9725938271869263,0.6862482840395896,0.7905888322847,0.7562628321043516,1.3728582596980101,1.223840866035261,0.6090006750891289,1.2110412722808768,1.232773879441494,1.045025041260338,0.9661095298395476,0.6000933295477151,0.7717420881405209,0.9770030525304955,0.731487972896524,0.8507190809575781,0.9747940071826457,0.9324335375607563,0.7962845111959341
44,13946.970331798962,0.7714387843429875,0.886184815859788,1.1789589524381885,0.6430445712749764,0.8893074971729129,0.9622265818193603,1.1028793097838263,1.2793877794175068,0.710027220036695,1.2212081645926778,0.6422148503382087,1.2001447983946751,1.28520974194549,0.8311315195815026,0.8033693188364048,1.1546638925483999,1.2746825016876724,1.0327232030941282,1.247922301166771,0.813440318266093
45,13948.193321130057,0.7201298690255948,0.6654202517538552,0.7191440588283982,1.3805757516616755,0.7863585859096733,0.7270906868041385,0.9794594233216851,0.789486025290538,1.2645603499328693,0.8677438387504615,1.3558618095815294,1.390687023833051,1.3337618484288278,1.1632095930980875,1.3521665890888777,1.1604579092723761,1.2836241731633904,0.871961093788885,0.7649679627791743,0.9677073728528663
46,13949.41631046115,1.2566546330184598,0.7910163406193543,1.3329536046259982,0.9675197478057558,1.04859842631083,0.8150772843447038,0.640498552913256,1.1602873035015917,1.0151075803121992,0.7006906678114118,0.7728786380413237,1.0426441013736318,1.1646152967550072,0.6860102867082006,1.1057196041528257,1.1272551378733469,0.8074903921436113,1.002305480303846,0.9873797523811543,1.3037467884580245
47,13950.639299792245,1.2215781109351291,1.1003611962307205,1.1560258890852144,0.6185742621285983,1.0101118991354092,0.7156983808408783,1.1115612690735786,1.1616690940406798,0.8017440790131356,0.8269597554421126,1.3115214011794822,0.9249773594739322,0.7855535164127193,1.3543482553846435,1.06598142472878,1.3281103971085262,1.1662997208188801,0.7696450736873721,0.6151777939063423,0.9559972522396847
48,13951.862289123339,0.6960374788726467,0.9239151413802001,1.0303162726382673,1.2720295766997043,0.8588241766955741,1.118486859810191,1.1994776249236745,0.819871283049738,0.6281560773576385,1.2135831701577051,0.9867671735410676,0.6559036443552801,1.3325867091648131,0.6633214729020016,0.9992792516283218,1.0172186994574652,1.01923167936071,1.1838004676577383,0.6030220973589253,1.1560314750666079
49,13953.085278454433,1.0491305683342151,1.3875894478787145,1.2991507269127256,1.188844786002939,0.6286015938259178,0.6005463215595161,0.791073647504089,1.112302029233097,1.2860056107492526,1.3404411865992027,0.8135241533920662,1.0950782612130596,0.882097829486119,1.2198370492920343,1.254199755643179,0.8112074814131985,1.1234643772285484,0.7057042020380815,1.2964894627966723,1.3744688592741974
50,13954.308267785527,0.7727301472264414,1.1552182126282595,0.742962733367319,0.9427503139112063,1.1607367979268235,1.3933222522736863,1.0554594161043083,1.0152387412647639,1.060063761274077,1.3348333012149123,1.3362515629593512,0.8482222266316648,1.0606325761747062,1.2271198240498404,1.3025935758847242,0.7369906684793892,0.7246764368885654,0.781520295822902,0.9370953981509189,0.9187154693609884
51,13955.531257116621,1.2411209653505215,1.307628737152339,1.36416174835971,0.9555690471689411,0.9094512967594753,1.0618065291902135,0.9881796754413046,0.8048619511344132,0.7076212223975584,1.3719398817934954,1.1963481873539976,0.6199920425958008,1.0810716455265648,0.9551674147599336,0.8278162857927643,0.8299430494564857,1.2960430937043745,1.3755192652140011,0.721938728283438,1.3384525449650728
52,13956.754246447716,1.341644226076818,1.385161410825163,0.7465230089226622,0.9645450077055808,1.1685529207223595,0.8299067566377641,1.1967248516936577,0.726820219194185,0.6605613688147876,1.033081136147174,0.7362894131115387,1.2980212638503699,1.0211409036585446,1.3846168838593567,0.9799992465895346,0.9149619360398253,0.9309287215261148,0.7073705409928475,1.1033104152288218,0.7535342331365871
53,13957.977235778812,1.0208998430995442,0.7743120426556277,1.3941368718410105,0.6290142014362825,1.1766252773880883,1.1066527954362826,1.0685371639311165,1.0182144227116992,0.8075812569201707,0.6853057209461356,1.3644181574200023,0.947630075567507,0.7676135470058222,1.087503500745283,0.968471104116808,1.0083804271496573,0.7494535284613275,0.6336289318282993,1.0149052175275304,1.2078536211329023
54,13959.200225109906,1.2059027345686437,1.1812489227498797,1.1757550188040005,0.6027571767589086,1.3410120123890024,0.933075936492754,0.6924886214167699,0.856175260615842,1.0345259966589002,1.0106028429089178,1.016406005533287,0.8560645716706816,1.3432174642268593,1.031632671608647,0.8863553391920485,1.2559186124171495,0.8707808123824761,0.602303385164277,0.8710921642831838,1.20624845749182
55,13960.423214441,1.188223295949319,1.3889721233555183,1.1187621678552189,0.6572833160636147,1.0221320654865822,0.70369489857083,1.1724568732171743,1.2900639448024607,1.2470998766570163,0.6792152690036517,0.6451655416857713,1.3853622370294771,0.7856890514255453,0.7069301728472078,1.2504496727790644,1.3567298271229598,0.7704585570474493,1.0945580758170501,0.986029923241029,0.9814100141013947
56,13961.646203772094,1.0356775718432407,0.6808700099616612,0.9138118241332119,0.9160325969952099,1.3398390129395654,1.2900414462437915,0.9317283866019948,1.218738546979358,0.7179338551552521,1.076867143689543,1.2445200626971844,1.0552934801987124,0.7449278680282418,1.0662261398270745,1.032546904071931,1.366923080423214,0.9399687316617501,0.6657000053884181,0.8505746566140935,1.2223393782940983
57,13962.869193103188,1.1465846485048072,1.0520034442877941,1.1107804715739984,0.6502823987403428,1.1381680145322983,1.3601808678719975,1.0268703135749355,0.7108732380574242,0.9970020793072815,0.6363325542452154,0.6523227450088593,0.8420226980952348,1.2457358696087564,1.134809041788212,0.9578969748527809,1.3098591219629379,0.9676645115487482,0.768511620955582,1.0434480777864563,0.6618454005215919
58,13964.092182434282,0.950386724345857,0.7698545281472843,1.3087499914783283,1.321284436571768,0.8151016712475803,1.040949524386043,1.1704415123643062,0.8396794169046711,0.9675452444113902,1.1577884176057314,0.9112105533897814,1.217059789072177,1.1954478548387715,1.2084775043138545,1.0178830191980628,0.6378872195099906,1.3466317169623754,0.76952589331075,1.0864205829875304,1.3637240175078553
59,13965.315171765376,0.7426077460937892,0.6228294193306579,0.7490091651854696,0.7589962459271222,1.1066628353117507,0.8097993070207411,1.0284943884827522,0.9271552861323494,0.7490570292723824,0.7131803518253192,1.1877943948938297,1.3370172189472642,0.6929134631971166,0.7826193147961475,1.1958609882084335,0.7386942594538415,1.2587699661835052,1.3801626154643651,1.342885576205504,1.1205128670753766
60,13966.53816109647,0.6604228524659181,1.0163611759858473,0.8469093471546683,1.280102860214106,0.8650470626880725,1.3911611198126657,1.2977396592698334,1.0704949161515058,0.6983482780539216,0.7152220312694654,0.7303638974731634,1.2295353599302086,1.3807107549599236,0.9551696760810098,1.0115685953291917,1.1150244983577269,1.1767301582001477,1.2291339355999296,1.1142794149852544,1.283155205974098
61,13967.761150427565,0.9671419572000093,1.065806227889395,0.9028153642974401,1.0344703507212847,1.1098298304182768,1.0469396178991355,1.079121734681314,0.8117274821408871,0.9060443120307339,0.8690336264048754,1.3663805465329335,1.3260453572234292,1.309175952383888,0.9941232912878099,0.8239514849013625,1.1802440891018802,1.1208092527256173,1.0959365116750435,0.9410577413510858,0.9235047757518386
62,13968.984139758659,1.0734971203731734,0.9705840765562637,1.3727398375988655,1.0464693999087231,1.3809521135903007,1.2683647519806567,0.76270084350601,0.6435122703954049,1.1006243186609068,0.8031159056438532,0.6489883695722227,0.808133798371363,1.2238542647487014,1.2935812057785367,1.139885093863421,1.374526546540416,0.6408939100455293,1.1312101737016975,1.1752530841528335,0.6998135577904833
63,13970.207129089753,1.1049404933311788,0.8587826165851242,0.6278000809836571,0.9604344632034869,0.7992312094046625,0.9091313513054721,0.7277877517571953,0.6821401840107087,1.273497241199427,1.109392365467399,1.0721624933279905,1.033581185696352,1.1179569745588234,1.1040227281134216,0.765811213749341,1.191499094844145,1.075172354635718,1.0105255173193848,0.6194032170133749,1.2666045787399989
64,13971.430118420847,0.8053836249093745,1.068237809639131,0.9752819021591419,1.3799669523379505,1.095998306362697,0.7264406152709338,1.2771486503613154,0.6493938564231425,1.399571777467079,0.7057481093310018,0.6707372591249248,0.96056322509917,0.7506821728344498,1.0215039960768444,1.180859187876416,1.2152827460513789,0.7410061783063047,0.7664343416615262,0.8132138945026606,1.1082273311421131
65,13972.653107751941,1.290450305957871,0.7052121930789856,1.0233960828832327,1.339728232053319,1.2616608230799045,0.993744917339961,0.7889583559310103,1.1755393457337746,0.7484940024458537,1.3900171289406655,0.9342861763389062,1.063331207707267,1.1303257329802248,1.1380797914108913,1.0527639321228606,1.2837417845496482,1.1845088677314146,0.9898569858389779,0.9350350548937818,0.8085397626471287
66,13973.876097083035,0.891121841811317,1.302274504800533,0.9681016961545253,0.6716405122914433,1.2593687561240916,1.299779329919625,1.1840450811321221,0.7137218819541852,1.297681606394324,1.08587797157944,0.7818496681283744,1.3421311025651983,0.7373488518062539,0.7015945426922197,1.2427818879451107,0.6027743629403461,1.3840675121113972,1.0713212230144022,0.6433078498012275,1.0546497349075383
67,13975.09908641413,1.1580139912730023,0.8133939763635054,1.000772127325037,1.2001708511233415,0.8246700966178879,1.1902669420684533,0.8269516732610441,0.9967722351486351,1.3546962715818394,0.6306951970900547,0.7792287572096932,0.8402683148966374,1.2940736773940869,0.9271451250183542,0.7200325871909556,1.0956757390745184,0.9832498201707807,1.1379696804357613,1.0762316941097307,0.8033466813867511
68,13976.322075745225,1.1724061662959697,1.3581834181920978,1.018362222522206,0.9317954815600393,0.7893635095226988,0.7108771588328013,0.9049432708501094,0.8878575747519493,1.155611278743065,1.04125556339102,1.320910405063368,0.7693281650640491,1.1889312975832163,1.293774265760118,0.9574105307696048,0.9856820587113332,1.3311037750060941,1.2140827544787705,1.1388365197859456,0.999821711361843
69,13977.54506507632,1.0954384877654364,0.9429912724518194,1.046080540407718,0.733136548834964,0.8286731515996906,0.9858341303340903,1.058835383955317,0.9881402269838835,1.1920903468312898,0.8757958408597901,0.9355694499633745,0.944928401888724,1.3854611271783135,1.0331382021151847,0.8414518548220625,0.7633012682205642,1.1413395097225374,0.6359813930264442,1.0068436077193208,1.2506251229400298
70,13978.768054407414,1.0649594728644345,1.138326591648972,1.3254201276128459,0.9297294054225819,0.7771581850221037,1.2487734311326846,1.2074172443190472,1.197349514394612,0.7206089773670405,1.3654402096650518,0.8109860624731481,1.3419457611856642,1.0746270393665434,1.0613814638756318,1.353552635825349,0.856959692482508,1.247613936517312,0.901237834342391,0.74236935466397,1.0697941689558026
71,13979.991043738508,0.7577881656495432,1.2709411171723433,0.9495658716195813,1.348842917150165,1.0239242284502064,1.351662522419193,0.7770550380401103,1.1991026998613243,0.8403876322314501,0.6289052006025662,1.3552539033848165,0.7756546822218547,0.9925341965260077,1.1399505845313083,0.7651282962676257,1.0114986270884812,1.3625206752738583,1.3964207477404318,0.6873747401033203,1.1984475719835006
72,13981.214033069602,0.9953114942289132,0.9367684599817938,1.2780337117971847,1.2603082501459872,1.3577698223090533,1.3714746264973032,1.3823377832146067,1.0702628806144245,0.617976466434512,1.25115216690567,0.6362447496910595,1.0092494877601819,0.6788793872332053,0.9302322483565604,1.062559535802226,1.1677773701012555,0.9776821525813137,1.2882178244192264,1.1998626788925901,0.759017349135945
